INFO 2026-06-17 00:41:52,688 autoreload 10152 8240 Watching for file changes with StatReloader
INFO 2026-06-25 16:58:10,299 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:58:46,166 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4598
INFO 2026-06-25 16:58:46,170 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:58:54,407 basehttp 1152 4172 "POST /api/transactions/ HTTP/1.1" 201 383
INFO 2026-06-25 16:58:54,436 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 16:58:54,439 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:58:56,901 basehttp 1152 4172 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4253
WARNING 2026-06-25 16:58:56,902 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 16:58:56,903 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
WARNING 2026-06-25 16:58:56,924 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-25 16:58:56,928 basehttp 1152 4172 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4253
WARNING 2026-06-25 16:58:56,929 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 16:58:58,783 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 16:58:58,802 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:58:58,810 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 16:58:58,817 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:59:29,272 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 16:59:29,276 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 16:59:59,260 log 1152 1556 Unauthorized: /api/transactions/
WARNING 2026-06-25 16:59:59,282 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 401 87
WARNING 2026-06-25 16:59:59,295 log 1152 2620 Unauthorized: /api/transactions/fraud_stats/
WARNING 2026-06-25 16:59:59,298 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 401 87
WARNING 2026-06-25 17:00:28,796 log 1152 1556 Unauthorized: /api/transactions/
WARNING 2026-06-25 17:00:28,798 log 1152 2620 Unauthorized: /api/transactions/fraud_stats/
WARNING 2026-06-25 17:00:28,800 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 401 87
WARNING 2026-06-25 17:00:28,802 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 401 87
INFO 2026-06-25 17:00:34,040 basehttp 1152 2620 "POST /api/auth/login/ HTTP/1.1" 200 760
WARNING 2026-06-25 17:00:36,682 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 17:00:36,691 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 17:00:36,698 basehttp 1152 1556 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4253
WARNING 2026-06-25 17:00:36,701 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 17:00:36,705 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 17:00:36,710 basehttp 1152 1556 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4253
INFO 2026-06-25 17:00:38,330 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:00:38,331 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 17:00:38,360 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 17:00:38,361 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:00:41,247 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 17:00:41,262 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:00:41,269 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 17:00:41,276 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 17:01:03,477 log 1152 4172 Bad Request: /api/transactions/
WARNING 2026-06-25 17:01:03,478 basehttp 1152 4172 "POST /api/transactions/ HTTP/1.1" 400 125
INFO 2026-06-25 17:01:09,261 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 17:01:09,264 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:01:11,246 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4609
INFO 2026-06-25 17:01:11,249 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:01:14,837 basehttp 1152 4172 "POST /api/transactions/ HTTP/1.1" 201 385
INFO 2026-06-25 17:01:14,853 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4626
INFO 2026-06-25 17:01:14,856 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:01:32,486 basehttp 1152 1556 "POST /api/transactions/ HTTP/1.1" 201 384
INFO 2026-06-25 17:01:32,506 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:01:32,508 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:01:39,278 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:01:39,281 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:01:41,393 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:01:41,402 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:02:09,271 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:02:09,275 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:02:11,266 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:02:11,271 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:02:39,331 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:02:39,335 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:02:41,288 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:02:41,294 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:03:09,286 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:03:09,290 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:03:11,271 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:03:11,279 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:03:39,267 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:03:39,278 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:03:41,434 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:03:41,443 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:04:16,281 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:04:16,286 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:04:16,311 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:04:16,315 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:05:16,292 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:05:16,301 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:05:16,310 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:05:16,326 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:06:16,275 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:06:16,296 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:06:16,301 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:06:16,327 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:07:16,276 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:07:16,285 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:07:16,291 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:07:16,300 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:08:20,554 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:08:20,567 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:08:21,402 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:08:27,727 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:08:39,287 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:08:39,316 basehttp 1152 1556 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:09:09,263 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:09:09,273 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
WARNING 2026-06-25 17:09:17,457 log 1152 1556 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 17:09:17,463 basehttp 1152 1556 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 17:09:17,467 basehttp 1152 4172 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4719
WARNING 2026-06-25 17:09:17,470 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 17:09:17,476 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 17:09:17,481 basehttp 1152 1556 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4719
INFO 2026-06-25 17:09:19,183 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:09:19,206 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:09:19,217 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:09:19,243 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:09:49,178 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:09:49,183 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:10:19,249 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4643
INFO 2026-06-25 17:10:19,254 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:10:34,705 basehttp 1152 4172 "POST /api/transactions/ HTTP/1.1" 201 380
INFO 2026-06-25 17:10:34,725 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:10:34,731 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 17:10:43,532 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 17:10:43,535 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 17:10:43,539 basehttp 1152 4172 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4947
WARNING 2026-06-25 17:10:43,571 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-25 17:10:43,577 basehttp 1152 1556 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4947
WARNING 2026-06-25 17:10:43,577 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 17:10:45,406 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:10:45,435 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:10:45,448 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:10:45,452 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:10:49,228 basehttp 1152 4172 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4947
WARNING 2026-06-25 17:10:49,240 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 17:10:49,242 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 17:10:49,250 basehttp 1152 1556 "GET /api/transactions/suspicious/ HTTP/1.1" 200 4947
WARNING 2026-06-25 17:10:49,259 log 1152 2620 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 17:10:49,261 basehttp 1152 2620 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 17:10:54,186 basehttp 1152 1556 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:10:54,202 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:10:54,208 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:10:54,241 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:11:24,773 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:11:24,810 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:11:54,292 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:11:54,299 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:12:24,277 basehttp 1152 4172 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:12:24,279 basehttp 1152 2620 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:12:54,555 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:12:54,601 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:13:24,290 basehttp 1152 2620 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:13:24,298 basehttp 1152 4172 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:20:42,623 basehttp 1152 9196 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:20:42,641 basehttp 1152 5252 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:20:54,279 basehttp 1152 9196 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:20:54,287 basehttp 1152 5252 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:21:24,278 basehttp 1152 5252 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:21:24,281 basehttp 1152 9196 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:22:16,642 basehttp 1152 5252 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:22:16,651 basehttp 1152 9196 "GET /api/transactions/ HTTP/1.1" 200 4651
WARNING 2026-06-25 17:23:08,657 log 1152 13580 Unauthorized: /api/transactions/fraud-alerts/
WARNING 2026-06-25 17:23:08,659 basehttp 1152 13580 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 401 87
INFO 2026-06-25 17:23:19,584 basehttp 1152 9196 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:23:19,590 basehttp 1152 5252 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:24:16,276 basehttp 1152 9196 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:24:16,283 basehttp 1152 5252 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:25:22,665 basehttp 1152 5252 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:25:22,680 basehttp 1152 9196 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:26:00,730 basehttp 1152 9196 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:26:00,952 basehttp 1152 5252 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:26:24,166 basehttp 1152 5252 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:26:24,186 basehttp 1152 9196 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:26:54,275 basehttp 1152 5252 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:26:54,279 basehttp 1152 9196 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 17:27:24,748 basehttp 1152 9196 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 17:27:24,796 basehttp 1152 5252 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:37:20,031 autoreload 10156 10724 Watching for file changes with StatReloader
INFO 2026-06-25 23:38:41,215 basehttp 10156 12140 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-06-25 23:38:49,648 basehttp 10156 12140 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-25 23:38:57,703 basehttp 10156 12140 "OPTIONS /api/transactions/ HTTP/1.1" 200 0
INFO 2026-06-25 23:38:57,720 basehttp 10156 6176 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-25 23:38:57,740 basehttp 10156 6176 "OPTIONS /api/transactions/ HTTP/1.1" 200 0
INFO 2026-06-25 23:38:57,740 basehttp 10156 12140 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-25 23:38:57,858 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:38:57,900 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:38:57,909 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:38:57,972 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:39:28,306 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:39:28,311 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:39:58,284 basehttp 10156 6176 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:39:58,317 basehttp 10156 12140 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:40:28,306 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:40:28,319 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:40:58,338 basehttp 10156 6176 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:40:58,349 basehttp 10156 12140 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:41:28,488 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:41:28,488 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:41:58,299 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:41:58,307 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:42:28,454 basehttp 10156 6176 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:42:28,466 basehttp 10156 12140 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:43:01,362 basehttp 10156 6176 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:43:01,371 basehttp 10156 12140 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:44:01,374 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:44:01,376 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:45:01,396 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:45:01,401 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:45:28,311 basehttp 10156 6176 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:45:28,317 basehttp 10156 12140 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:45:58,278 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:45:58,286 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:47:01,471 basehttp 10156 6176 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:47:01,498 basehttp 10156 12140 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:48:01,370 basehttp 10156 12140 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:48:01,384 basehttp 10156 6176 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:59:38,208 basehttp 10156 13348 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:59:38,211 basehttp 10156 13328 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 23:59:58,523 basehttp 10156 13328 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-25 23:59:58,529 basehttp 10156 13348 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:00:28,312 basehttp 10156 13328 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-26 00:00:28,316 basehttp 10156 13348 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:00:58,297 basehttp 10156 13348 "GET /api/transactions/ HTTP/1.1" 200 4651
INFO 2026-06-26 00:00:58,303 basehttp 10156 13328 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:01:45,860 autoreload 10156 10724 E:\Python.py\Hackaton project UBL\apps\transactions\serializers.py changed, reloading.
INFO 2026-06-26 00:01:52,730 autoreload 5276 1708 Watching for file changes with StatReloader
INFO 2026-06-26 00:02:01,655 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:02:01,711 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:03:01,322 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:03:01,374 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:03:56,899 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:03:56,932 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:04:28,379 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:04:28,447 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:04:58,395 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:04:58,418 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:05:59,326 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:05:59,355 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:07:00,294 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:07:00,332 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:07:27,996 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:07:28,019 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:07:58,327 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:07:58,404 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:08:28,289 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-26 00:08:28,332 basehttp 5276 14312 "GET /api/transactions/ HTTP/1.1" 200 6496
INFO 2026-06-26 00:09:01,392 basehttp 5276 13928 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
